"CCN","teaching_status","urban_rural","ownership_type_simple","bed_size_simple","cost_of_care_per_inpatient_day","charity_care_burden","bad_debt_burden","salary_cost_per_inpatient_day","malpractice_premiums_per_inpatient_day","med_records_library_per_inpatient_day","mean_drg_weighting","alos","occupancy_rate","private_room_percentage","semi_private_room_percentage","RN_percent","LPN_percent","naor_percent","ma_percent","nursing_hours_per_inpatient_day","special_care_day_rate","overall_hospital_rating_star_rating","nurse_communication_star_rating","doctor_communication_star_rating","staff_responsiveness_star_rating","communication_about_medicines_star_rating","discharge_information_star_rating","care_transition_star_rating","cleanliness_star_rating","quietness_star_rating","recommend_hospital_star_rating","SDI_score","at_least_high_school","under_100_FPL","renting","crowded","no_computer_internet_access","not_proficient_english_adult","unemployment","non_employment","single_parent_family","no_vehicle_households","long_commute","veteran","medicaid_caseload","disproportionate_percentage","cms_caseload","percent_of_service_area_under_public","percent_of_service_area_under_private","clabsi_rate","cauti_rate","ssi_colon_rate","ssi_hyster_rate","mrsa_rate","cdi_rate","PSI_03","PSI_04","PSI_06","PSI_08","PSI_09","PSI_10","PSI_11","PSI_12","PSI_13","PSI_14","PSI_15","PSI_90","hospital_wide_readmission_rate","heart_failure_readmission_rate","acute_myocardial_infarction_readmission_rate","copd_readmission_rate","hip_knee_replacement_readmission_rate","pneumonia_readmission_rate"
360354,"Teaching","Urban","Nonprofit","Medium",3114.7620732684,3.588128825,5.079816817,1902.292169,9.723478016,5.826965871,1.50397853684777,6.05264344493293,77.5611395915623,0,74.2593997182793,63.7615616099605,5.44961567796231,24.067195918364,6.72162679371312,22.8805803363567,11.33025696,4,3,3,2,3,4,3,2,4,4,31.0311898534274,93.21280911,8.152994254,21.13909713,22.24117757,5.386597667,1.838582754,4.244305008,36.68026129,5.578547029,3.969138626,4.301520695,6.843660092,3.59598692368391,0.2118,28.5424416638485,28.98433671,76.72542354,1.074113856,0.759397545,41.32231405,0,0.091412692,0.626733012,0.19,NA,0.29,0.09,2.11,1.47,9.51,3.12,5.04,2.38,0.86,0.87,15,22.7,14.2,18.9,4,17.9
360359,"Teaching","Urban","Nonprofit","Medium",2719.92897434209,2.809735075,7.200119595,1779.767595,45.45266238,36.05818701,1.55097639579878,5.16681787253345,73.3207986390903,0,81.8224002344551,76.0886870175727,4.403036926214,17.9716782696985,1.53659778651476,20.8173437808652,12.04710921,4,3,3,3,3,3,3,3,3,4,42.5030390399751,93.17876683,12.12281126,23.83833313,24.64976542,10.17619998,1.119809033,6.994981245,40.81720555,6.673552305,9.288280703,4.000049201,6.291722825,2.24540712179633,0.1587,33.0914039464731,38.11089268,71.43529771,2.05399061,0.222074173,0,0,0.094157526,0.070618144,0.16,153.72,0.24,0.08,2.91,1.63,4.26,3.8,4.59,1.9,1.07,0.74,15.3,21.5,15.6,18.7,3.9,16.3
360360,"Teaching","Rural","Nonprofit","Small",2520.59558646633,2.661029839,5.483375747,1850.687281,20.38561151,0,1.56391740506329,5.19048700192984,90.2100456621005,0,79.8567523790241,72.3599013176839,3.66344581816643,23.9766528641496,0,18.607943485773,10.77180974,4,4,3,3,4,4,4,5,4,4,52.9211042311661,91.36358597,13.49212718,25.39930569,26.23049063,7.71984922,0.901157167,5.180245345,40.78957079,6.980874068,5.591503743,4.199605706,11.84932477,3.57588829606085,0.2418,29.3449880803723,41.87044987,66.78497964,0.62774639,0.969180074,42.25352113,0,0.153192979,0.293096451,0.69,NA,0.29,0.09,2.59,1.98,9.47,4.13,4.65,2.36,0.92,1.07,15.9,22,14.6,20.5,NA,15.6
360364,"Non Teaching","Urban","Nonprofit","Small",2427.40908837624,2.460256299,5.575013658,1848.926715,19.56118871,29.33618038,1.40209325714286,5.1303602058319,71.9004131332898,0,75.8339129645871,75.5670290041024,5.0917134557548,19.3412575401428,0,16.2860247408893,9.906556703,4,4,4,3,4,4,4,5,4,5,33.4647385875927,92.78038251,10.64022353,19.59157479,20.22731394,10.52140702,1.161339498,4.253862263,39.45914306,6.066821556,5.651814389,4.954332878,7.488023929,1.58662092624357,0.1158,33.8050314465409,34.94480109,74.74687464,1.021972407,0.900576369,13.88888889,0,0.030508268,0.091524803,0.39,NA,0.22,0.09,2.21,1.51,7.48,3.46,4.98,1.8,0.87,0.87,14.5,21,NA,18.4,4.3,16.4
360365,"Non Teaching","Urban","Nonprofit","Small",6134.99419642857,1.218710905,16.66358117,7218.327087,34.91917471,236.9108461,2.25403815261044,4.41379310344828,40.6094492591557,0,64.6151727936114,52.1296472370879,22.6864554375353,8.11834626726914,17.0655510581076,36.9753348214286,27.84402801,4,3,3,3,3,3,3,4,3,4,56.636462289745,88.94186634,14.01091731,24.40656215,25.4951585,12.42530455,0.385429495,5.405687405,45.89938985,6.008233784,8.234227734,7.447583051,8.537901513,0,0.3156,22.8571428571429,45.48588271,65.26189552,3.709198813,0.523286238,0,0,0.280544256,0.140272128,0.36,NA,0.23,0.09,2.44,1.55,13.2,4.19,5.16,1.95,1.43,1.09,14.9,20.6,13.7,NA,3.7,17.4
360368,"Non Teaching","Urban","Nonprofit","Small",4296.13704530951,3.471658422,9.20281238,4157.307028,42.40138619,0,1.35736976744186,3.88111455108359,53.6888454011742,0,71.1864406779661,80.0821029459886,2.6455393707424,17.2703745203225,0.00198316294658351,16.0895022335673,18.26361868,5,5,4,3,4,5,4,5,4,5,39.8816930137685,92.67097072,8.115845257,22.26927397,22.89981809,6.711142655,0.813367123,4.066539585,36.83896273,4.928797019,4.854014869,3.71804069,8.377260068,2.1671826625387,0.2025,31.1455108359133,34.86386081,73.97523603,3.496503497,1.025641026,0,0,0,0.305623472,0.5,NA,0.28,0.09,2.48,NA,NA,3.53,NA,NA,1.05,1.01,14.2,19.7,NA,NA,NA,16.2
370001,"Teaching","Rural","Proprietary","Large",2005.86161606395,2.360264261,2.243137448,1297.240298,70.59033624,17.08788007,2.24787087648396,6.40867544539117,56.102998190747,0,92.8522890872445,66.532157556976,9.90601630669945,4.04516720502866,19.5166589312959,18.9758831302778,27.45955789,3,2,2,2,2,2,2,2,3,3,61.3848907388137,87.66339707,16.91422557,24.78685121,27.09669798,14.07301579,2.187291112,6.311422608,43.60674154,7.55134731,6.28796794,5.168685772,8.126392778,34.2421895171702,0.4154,58.9413891040537,38.30147131,58.42494108,0.458645467,0.25766555,24.3902439,3.311258278,0.026684694,0.050126821,0.6,160.09,0.28,0.08,2.59,1.07,8.13,2.83,4.56,2.01,1.49,0.91,15.2,19.5,13.2,18.1,4.9,16.7
370002,"Non Teaching","Rural","Proprietary","Small",4486.52764736568,2.170684101,6.034216064,2931.275476,9.745018116,83.99660326,1.58547638888889,4.16739130434783,22.958904109589,0,86.8138424821002,51.2306477879631,34.3934232703016,14.3766400933031,0,36.6763171622327,12.33016304,4,5,5,4,3,3,4,4,4,4,44.1934604904632,88.72938942,14.55742127,24.22460714,25.44243178,11.99740954,2.363407812,4.873410921,40.58616821,6.809827454,4.097439422,7.258335675,8.556642235,25.1086956521739,0.293,66.195652173913,34.66161187,62.78544561,0,0,0,NA,0,0,0.85,NA,0.32,0.09,2.47,1.55,7.63,3.39,4.94,1.95,1.05,1.02,13.4,19.2,NA,17.4,4.1,17.1
370004,"Non Teaching","Rural","Nonprofit","Small",3902.87264558493,4.775837775,10.06254839,3418.30535,NA,0,1.59699858156028,4.38741470811221,33.6529680365297,0,76.5038444142922,83.9213570771008,5.93926458429839,10.1393783386008,0,29.4700190081217,19.92413655,4,5,5,5,5,3,4,5,4,4,70.1179287638432,86.58684688,19.9905761,24.10763964,26.14176815,18.13553389,1.333662833,3.919044689,47.78866841,9.154683208,5.597395539,5.641399203,8.722989177,29.5678544351782,0.4021,57.3919636087945,43.51809251,52.2890806,1.876172608,0,0,0,0.144279325,0.310414403,0.44,NA,0.24,0.09,2.48,1.57,8.68,3.46,NA,NA,1.07,0.94,14.3,19.9,NA,18.6,NA,16.8
370006,"Non Teaching","Rural","Proprietary","Small",3393.25281690141,3.028477366,1.973830167,1910.909218,7.361788855,62.76794969,1.77191409836066,4.39628482972136,39.4637132031478,0,89.9113737075332,70.9361103424623,6.1555130308711,22.9048689897616,0.00350763690501709,30.1153755868545,18.38933209,3,3,4,3,3,4,3,4,4,2,63.0185726210351,88.78509106,16.28626473,23.54601535,25.02938111,19.22615924,0.515965278,6.163176338,45.20287198,7.947700523,7.004920965,5.112918336,9.357543958,27.7089783281734,0.3685,57.7399380804954,41.76366808,61.53043676,0,0.269832704,0,0,0,0,0.34,NA,0.24,0.09,2.39,1.22,9.02,3.13,5.27,1.92,1.03,0.89,15,20.5,NA,18.2,4.2,16.9
370008,"Teaching","Urban","Governmental","Medium",2586.05851540816,2.886966663,2.010466667,2836.782972,4.949581899,85.49414351,1.74254634004083,4.70342103501372,44.6311580022122,0,84.2531693832809,74.7492257334398,11.772284981917,4.72786821953996,8.75062106510317,21.97308376628,20.38935686,4,3,3,3,3,3,3,3,3,4,48.7920156016978,90.06183437,14.81466742,24.2557505,26.16657503,9.117276575,1.569629621,4.381896358,40.55250544,5.603887389,4.055134451,6.284364674,8.803301544,21.0818772176475,0.331,50.7062997924617,33.44619993,70.22316624,1.190003967,0.489373602,15.07537688,5.736137667,0.083808247,0.17270886,0.26,231.41,0.31,0.1,2.01,1.28,9.13,2.64,6.1,1.7,1.16,0.9,14.7,20.8,12.8,18,5.3,15.9
370013,"Non Teaching","Urban","Nonprofit","Medium",2781.24182478805,3.301489774,2.247519798,2083.866797,26.98587478,11.78013908,1.93999908653846,4.88120038286133,48.8483593501115,0,98.3337137639808,72.635710695972,7.78041644321713,19.5836094625305,0.000263398280325307,21.8959109521887,21.32235632,3,2,3,2,3,3,3,2,3,4,42.4696915882318,91.80944653,12.19686429,23.65828526,25.19651774,9.500591937,2.087578603,3.938760514,36.8177458,6.554173255,4.470465192,4.017960429,8.287208065,29.4071279770283,0.2994,59.4054388829458,31.87886792,69.22055609,1.178226377,0.520833333,14.70588235,3.558718861,0.094805601,0.167832168,0.38,171.67,0.25,0.1,3.24,1.61,11.32,2.56,6.16,1.77,1.65,1.03,13.5,19.5,NA,20.2,4.3,15.2
370014,"Teaching","Rural","Proprietary","Small",2250.11345524704,5.027419605,3.090417673,1236.637841,4.648222345,49.61232667,1.46377567073171,3.99229738780978,49.0097847358121,0,92.4506202417079,67.8243100143093,19.733999945441,11.2711509226675,1.1707871131579,16.9127170539384,13.03564247,2,2,2,2,2,2,2,1,2,2,68.8581505904002,85.97434207,17.91086103,24.43301923,26.66667475,20.46615564,0.987932198,5.597806188,48.06004159,6.342747556,5.307243417,6.500109487,8.658970763,26.1888814467515,0.4172,61.6543871399866,40.73331584,53.28664788,0.368324125,0.511247444,0,0,0.044379355,0.177517419,0.18,164.26,0.21,0.11,2.25,1.43,7.19,3.66,6.43,1.92,1,0.87,18.1,23.9,15.8,21.5,4.4,21.6
370016,"Teaching","Urban","Nonprofit","Small",1831.234375,3.498252923,2.453498384,1700.995778,NA,0,1.86390980926431,7.68172623061362,9.47696139476961,0,90.8278580814717,67.5830879851435,10.5414883575783,20.8151613670605,1.06026229021771,17.1585761938202,30.07628254,4,4,4,4,3,4,3,5,3,4,49.2913152496011,88.06170345,13.62489553,24.8846883,26.48090835,14.88710683,1.867562748,3.500615482,40.42209964,7.476062296,3.82041594,6.009024405,8.822224587,33.6817262306136,0.7115,58.2939986513823,35.99039929,62.73263,0.535045479,0.445037828,38.46153846,0,0.079440737,0.182565039,0.68,NA,0.23,0.09,2.41,1.54,10.13,3.07,5.15,1.95,1.03,1.02,13.9,18,12.8,19.2,NA,17.2
370018,"Teaching","Rural","Nonprofit","Small",2478.37675062843,5.138829409,2.972360482,2256.069703,25.46913699,-0.028434495,1.83943862068966,4.93493670886076,55.2646710637578,0,73.9090519615644,69.0889876831135,11.2428637368511,19.6681485800355,0,21.1168111629816,14.24297983,3,3,2,4,3,4,3,5,3,3,48.336042859782,90.29215038,14.54081696,21.2143538,22.23448265,14.3238647,0.953239802,4.708360647,45.61149582,6.970164088,5.26118907,6.928884486,7.833961125,18.1012658227848,0.2494,58.126582278481,39.19182163,61.2430244,1.148545176,1.35171668,0,0,0.101858925,0.371431604,0.45,204.81,0.33,0.09,2.2,1.86,10.67,3.76,4.6,1.87,0.95,1.01,13.4,20.6,12.5,17.3,4.5,16.2
370019,"Non Teaching","Rural","Nonprofit","Small",3879.7525351014,0.217959738,8.313411774,3758.684805,41.32402464,90.48100616,1.71239637305699,3.19900187149095,23.4964122635356,0,55.552470849528,70.6118663380767,22.3425285528791,7.04560510904417,0,36.7950468018721,20.75975359,3,3,4,3,2,4,3,2,4,3,64.8098032447359,86.8862368,19.41456604,23.64468274,26.53790251,13.05215976,0.937448151,6.348241593,46.52941242,7.396396676,6.41693284,6.297830204,6.925556491,33.0006238303182,0.4452,55.6456643792888,33.40196791,63.15172014,0,0.533333333,285.7142857,0,0.185391175,0,0.89,NA,0.37,0.09,2.43,1.54,9.45,3.25,5.05,1.98,1.05,1.08,14.6,20.5,NA,NA,4.5,16.5
370020,"Non Teaching","Rural","Nonprofit","Small",3628.73915615142,4.229159955,3.492763791,2730.365772,53.45415884,23.71272637,1.72090686046512,4.0848322147651,28.5159817351598,0,94.1553242594075,69.3191597197658,10.9081742013484,19.4957579469202,0.277172105399313,24.896556256572,20.06946167,3,3,3,3,3,3,2,3,3,2,60.3345667985198,88.43942401,15.79234603,24.71594329,26.16538731,21.11005794,0.705099037,4.484125952,45.08055233,7.342032229,5.879305859,6.12396467,7.785994243,14.6845637583893,0.3219,51.2751677852349,35.91460771,59.11726405,2.818035427,0.297530497,56.60377358,0,0.066286623,0.347511815,0.42,NA,0.26,0.09,2.35,1.54,7.24,2.85,4.95,2.33,0.93,0.86,14.4,21.2,NA,20.3,4.1,15.8
370022,"Non Teaching","Rural","Governmental","Small",2764.1321549966,1.114710288,9.169336425,4931.086012,NA,82.66499439,1.81828848614072,4.09521158129176,36.0301928990774,0,86.9335816263191,63.3973465535188,9.46878142587463,17.3056226954359,9.82824932517069,30.8258327668253,6.29084428,4,4,4,4,4,4,3,4,3,4,69.9228898078326,85.39110301,16.47350208,26.21617944,27.51611685,13.59465048,1.460173769,4.839366432,42.56055618,6.567615079,6.246797433,3.997610639,11.33252697,19.0423162583519,0.238,63.6971046770601,42.18179247,58.89375627,0.749625187,0,0,0,0,0.195809673,0.69,NA,0.28,0.1,2.39,1.52,10.54,4.18,6.99,1.95,1.02,1.17,14.6,19.5,NA,19.1,4.1,17.3
370023,"Non Teaching","Rural","Nonprofit","Small",2368.6543042036,2.877374214,4.963333541,2861.606449,NA,106.9003753,1.46566298124383,4.56302729528536,49.442497610704,0,88.9368556701031,70.5065083403383,18.5766269454506,10.9168647142111,0,19.4724563597803,10.87570152,4,4,5,4,4,4,3,4,4,4,56.7729248383335,87.37730058,16.37213187,20.82987548,21.98422885,14.52389985,0.889862581,5.554292419,48.43166611,6.003072161,6.522321395,7.580838083,9.36946839,23.7965260545906,0.2582,66.7245657568238,44.09412676,55.29728194,0.642673522,0.231588698,0,0,0,0.483351235,0.59,NA,0.22,0.1,3.13,1.42,7.76,4.6,4.59,1.89,0.93,0.98,14,19.4,NA,17.9,4.1,16.5
370025,"Non Teaching","Rural","Nonprofit","Medium",1913.36927308258,4.182879557,1.639997207,1728.125298,NA,27.21064226,1.72726688424717,4.39823853989813,40.0963547713025,0,91.5284171516257,66.5874707180223,13.2663837826013,20.1448416636365,0.00130383573987608,16.6535018938937,15.49115564,2,2,3,3,3,3,3,3,2,3,72.3244336569579,86.46207761,20.25783839,23.40809236,25.94740742,22.46766523,0.785142556,6.608362887,50.82275003,7.921163516,7.135891821,7.82645561,9.802559843,28.5229202037351,0.3743,62.0543293718166,44.99659332,50.25186457,0.516328902,0.647332988,0,0,0.023873186,0.244128705,0.73,132.96,0.31,0.12,2.36,1.82,11.34,4.2,5.75,2.23,0.9,1.17,15,20.3,13.2,18.3,4.8,17.6
370026,"Non Teaching","Urban","Proprietary","Small",3068.0090985352,2.526959744,5.145572322,1991.238342,152.3076899,41.41710587,1.6645867525299,3.904509952129,24.9913177696315,0,95.1362618698371,72.9122632077248,11.187813435666,14.7754666892972,1.12445666731199,24.3318706846486,13.22854061,4,4,4,4,4,4,3,4,3,4,47.360292128753,88.03195672,13.37718391,24.04155841,25.59231136,15.09858536,1.815611522,3.727520614,40.66047493,7.373156813,3.737363458,6.097013084,8.865535005,27.4628369866465,0.323,60.9473418997229,36.33085724,62.91061282,1.395673412,0,15.15151515,0,0.168152009,0.405327157,0.25,171.77,0.22,0.1,2.78,1.49,8.43,3.38,6.07,1.81,1.21,0.92,14,19.4,13.7,19.4,4.2,16.8
370028,"Teaching","Urban","Nonprofit","Large",2018.1121950686,3.696458389,1.831166291,1395.332791,NA,85.19540525,2.33051556603774,7.26535558204211,49.1233458527853,0,90.8036942424838,71.3672085414909,6.50622299667638,19.7559818995321,2.37058656230063,18.4965959238581,18.76828143,4,3,3,3,3,4,3,4,3,4,53.896299046428,88.64315219,14.82555973,26.06158661,27.97587912,10.57518827,3.348033078,4.628187272,37.97527657,7.355759933,5.646092124,4.128671784,8.434261255,27.8228049264998,0.4402,53.4882796980532,34.88863534,63.68244454,1.471138262,0.848553418,33.19502075,15.91511936,0.110167209,0.394139553,0.24,170.67,0.22,0.09,2.3,1.92,8.85,2.92,4.37,1.9,0.43,0.82,13.4,19.2,14.9,18.9,4.3,14.3
370029,"Non Teaching","Rural","Proprietary","Small",7055.58999037536,3.333945635,5.58045467,4178.694789,8.133064516,135.0334988,1.54574,3.98084291187739,11.0240446543581,0,80.6231742940604,52.1126044869026,32.6024543306486,15.2836708249701,0,75.7632338787296,0.062034739,3,4,5,4,5,5,4,4,3,4,64.8511301636789,84.44063754,10.01541147,19.51244706,20.84474125,9.650853547,6.182231723,1.726321696,33.89904681,6.372188563,2.850620498,6.946585925,5.87708803,21.0727969348659,0.234,65.1340996168582,32.41496186,68.71903957,0,0,NA,0,0,0.708717222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370034,"Teaching","Rural","Governmental","Small",3023.70670909573,0.220808736,4.798111712,2931.751622,38.95200169,75.2664981,1.82733217522659,4.22126865671642,16.8059946142138,0,84.088059077609,65.883662282,13.4837380566178,18.4188560400658,2.21374362131635,29.8633430566605,27.99410029,2,2,3,3,2,3,2,2,3,2,64.1983780411728,86.57254676,19.09803551,21.87542657,23.83178361,17.00789964,0.63343212,7.223918017,51.67088938,6.484599224,7.229562739,7.095134874,11.10345949,34.3283582089552,0.3944,69.2164179104478,44.20955657,51.74738771,17.39130435,3.927168868,0,0,0,0.579182525,0.29,NA,0.23,0.09,2.36,1.51,7.65,3.01,5.02,1.94,0.98,0.84,14.2,20.1,13.8,20.2,4.1,16.6
370037,"Teaching","Urban","Nonprofit","Large",2169.54465516834,4.961241854,9.001328952,1836.657886,NA,17.4196833,1.93694179487179,6.06011555173566,60.3848359350111,0,90.8329288623462,65.1864924120781,9.60307564238632,17.7714141291851,7.43901781635046,17.8321422662055,12.98493088,3,2,3,3,2,3,3,3,2,3,56.3305878292879,87.80583903,16.04300536,25.59307009,27.56533353,11.9579346,2.86705509,5.168836453,40.50135196,7.588653717,6.089841138,4.363095707,9.727913501,24.1990163777873,0.4449,48.4123573509048,37.07704478,62.06969785,1.387523848,0.773286467,47.05882353,9.009009009,0.144986371,0.256205595,0.7,183.05,0.2,0.08,2.44,1.39,12.29,3.74,7.39,2.47,0.88,1.2,14.7,21.1,13.6,19,3.6,17.7
370039,"Non Teaching","Urban","Proprietary","Small",2671.15933282124,3.004203712,5.205864178,2490.218707,83.08454237,9.99969131,1.37292680722892,3.84352593842261,45.8536585365854,0,85.0480909355873,59.8235299188772,18.8414355543678,21.335034526755,0,25.4574783276638,16.07501158,3,2,3,3,2,3,2,4,3,3,47.8059556247567,89.99087628,12.38873626,21.07722489,23.36528062,14.467566,0.758345814,5.980256629,43.35400334,6.366628953,3.442180951,6.233009335,9.494605145,30.4512863770561,0.3403,57.275411218895,36.46059539,62.59353748,0,0.46641791,0,32.25806452,0,0.350795136,0.39,NA,0.24,0.1,2.41,1.57,11.11,3.62,5.2,1.99,1.04,1,14.8,18.4,NA,19.2,5.1,16.6
370041,"Non Teaching","Urban","Proprietary","Small",8082.93722786647,0.020910636,1.344558606,5161.824592,12.39893617,168.7633597,2.232425,2.03545051698671,30.2027397260274,0,97.4600870827286,36.397894656401,52.5423647861223,6.71579771889269,4.34394283858396,75.9695210449927,0,4,4,3,4,3,5,4,4,5,4,46.8393977415307,91.76453994,12.94757897,23.43223101,25.43385934,10.56439615,1.193569394,5.001911559,41.32741453,6.779855158,4.496742831,4.369379174,8.421232192,9.01033973412112,NA,48.301329394387,34.4690707,66.228154,NA,NA,NA,NA,0,0,0.56,NA,0.24,0.09,2.36,1.52,6,2.69,4.69,2.01,1.08,0.84,13.4,NA,NA,NA,3.5,NA
370047,"Non Teaching","Rural","Nonprofit","Small",3114.1844415508,6.290955623,4.28558139,2282.367299,40.4392119,11.06877238,1.8354618815331,4.00723783874769,39.5949119373777,0,97.8105075866159,69.9169163350177,10.5696015740285,18.9441488172428,0.569333273711041,23.4836392657622,10.15441386,3,3,4,3,3,3,2,2,3,3,63.0864006459861,86.6078877,16.28797676,23.82485595,25.77547886,19.80151624,1.658005631,4.55916962,44.23363751,7.046260468,4.697953798,5.134578144,8.619067604,21.4442013129103,0.2882,55.2432250462885,39.14624904,57.0450536,2.164502165,0.62053987,0,0,0,0.304625963,0.34,175.15,0.25,0.09,2.23,2.43,11.1,3.65,6.05,1.84,1.21,1.07,15,18.7,14.6,20.5,4.1,17.1
370049,"Teaching","Rural","Governmental","Small",3825.51047428504,1.997642143,3.131997932,5728.356545,NA,211.3257552,1.66544492635025,4.08117195004803,41.4863800976224,0,92.1208440868377,72.8169932434233,11.5885150632752,7.96256256007277,7.63192913322875,33.1210427209603,13.49377027,4,4,4,4,4,4,4,4,4,5,59.3384017758047,91.15872744,21.73962766,27.62786297,29.16103384,14.75327687,0.585519015,4.532383899,44.0924437,6.229459059,4.692915476,7.099947032,6.701005943,29.6349663784822,0.2725,71.2776176753122,31.48908833,69.13506536,0.27027027,0,0,0,0,0.814376459,0.52,NA,0.26,0.09,2.22,1.45,7.87,2.81,4.41,1.86,1.26,0.88,14.4,20.2,13.9,20.4,3,18.2
370054,"Non Teaching","Rural","Governmental","Small",2875.70753102268,0.584154394,5.963215088,4799.626939,NA,117.1168941,1.58588977272727,5.47948417350528,20.6164383561644,0,78.5437430786268,70.0701098585117,23.3552937594614,6.57544209805232,0,25.2980316645272,27.87149275,3,3,3,4,3,3,2,4,3,3,63.1801075268817,87.62779115,16.17360911,25.44596625,27.73006062,16.87148927,0.800129039,6.212571099,47.51311773,7.084536257,7.09063734,6.329656674,7.94859256,14.0679953106682,0.2166,60.7268464243845,40.70717176,55.21047293,3.378378378,0.586166471,400,NA,0,0.212947189,0.44,NA,0.24,0.09,2.8,1.57,8.63,3.37,5.24,2.48,1.44,0.96,14.4,19.5,NA,19.6,NA,16
370056,"Teaching","Urban","Governmental","Medium",1892.1932189801,0.620517832,7.40364501,2427.917121,15.03220657,36.66070928,1.7038072881983,4.65863966974641,39.6469706263205,0,97.0536665864475,54.5156920150551,23.7509030600181,13.8386027620246,7.89480216290223,16.149819608836,32.25079276,2,2,2,2,2,3,2,2,2,2,69.9945327805367,89.17635264,17.97766792,28.43896819,30.43661796,11.75381125,1.539400476,6.503282004,45.10042261,8.243126692,9.08214301,4.073160172,15.47395303,28.6809514448594,0.3711,61.9913505012778,47.03361148,54.995048,2.088688946,0.414121545,58.13953488,0,0.056329566,0.443969084,1.01,190.31,0.27,0.09,3.01,2.77,18.26,3.41,6.7,2.68,1.15,1.5,15.5,20.5,14.6,19.8,6.1,18.9
370078,"Teaching","Rural","Governmental","Small",2572.4247625153,4.10614745,7.741605433,2050.122047,32.01861192,32.78256661,1.83987304812834,5.03787433940106,63.7515698139057,0,84.1797994269341,68.447020375355,12.0131569901799,19.5398226344652,0,16.5307710239524,17.97001036,3,2,3,3,3,3,2,2,3,3,66.5854186978659,86.86674983,18.46004562,26.16967003,28.4598046,15.61857248,2.125462074,6.593368119,44.73886526,8.150279547,7.237564939,5.058076415,8.098808857,36.8761009982384,0.4961,58.0593071051086,39.96160618,56.36903557,1.10808905,2.190820462,30.6122449,41.66666667,0.081397873,0.055500056,0.15,170.56,0.25,0.09,2.28,1.43,11.83,3.15,6.79,2.27,0.85,0.99,15.6,21.3,15.9,19.7,NA,16.8
